,poster,commenter,time
1262,80@purdue.edu,12@purdue.edu,2015-03-28 17:17:17
1263,101@purdue.edu,12@purdue.edu,2015-03-28 17:27:30
1264,80@purdue.edu,64@purdue.edu,2015-03-28 17:49:25
1265,12@purdue.edu,64@purdue.edu,2015-03-28 17:50:36
1266,64@purdue.edu,200@purdue.edu,2015-03-28 18:25:41
1267,101@purdue.edu,115@purdue.edu,2015-03-28 20:25:24
1268,80@purdue.edu,131@purdue.edu,2015-03-28 21:49:36
1269,131@purdue.edu,221@purdue.edu,2015-03-28 21:57:16
1270,101@purdue.edu,211@purdue.edu,2015-03-28 21:57:20
1271,0@purdue.edu,36@purdue.edu,2015-03-28 21:58:08
1272,131@purdue.edu,107@purdue.edu,2015-03-28 22:16:46
1273,36@purdue.edu,76@purdue.edu,2015-03-29 14:37:22
1274,107@purdue.edu,126@purdue.edu,2015-03-29 14:51:10
1275,200@purdue.edu,126@purdue.edu,2015-03-29 14:55:24
1276,76@purdue.edu,122@purdue.edu,2015-03-29 15:27:45
1277,80@purdue.edu,10@purdue.edu,2015-03-29 15:32:49
1278,10@purdue.edu,34@purdue.edu,2015-03-29 19:48:57
1279,101@purdue.edu,209@purdue.edu,2015-03-29 20:03:40
1280,107@purdue.edu,221@purdue.edu,2015-03-29 20:16:29
1281,10@purdue.edu,37@purdue.edu,2015-03-29 20:24:23
1282,36@purdue.edu,25@purdue.edu,2015-03-30 00:04:56
1283,0@purdue.edu,14@purdue.edu,2015-03-30 18:30:29
1284,0@purdue.edu,131@purdue.edu,2015-03-30 18:30:42
1285,131@purdue.edu,131@purdue.edu,2015-03-30 18:32:25
1286,131@purdue.edu,215@purdue.edu,2015-03-30 18:49:03
1287,131@purdue.edu,133@purdue.edu,2015-03-30 19:04:54
1288,133@purdue.edu,180@purdue.edu,2015-03-30 19:14:24
1289,14@purdue.edu,135@purdue.edu,2015-03-30 19:18:45
1290,131@purdue.edu,135@purdue.edu,2015-03-30 19:24:29
1291,131@purdue.edu,164@purdue.edu,2015-03-30 19:39:24
1292,131@purdue.edu,164@purdue.edu,2015-03-30 19:40:14
1293,135@purdue.edu,148@purdue.edu,2015-03-30 19:46:05
1294,180@purdue.edu,115@purdue.edu,2015-03-30 20:49:22
1295,131@purdue.edu,69@purdue.edu,2015-03-30 20:50:38
1296,69@purdue.edu,115@purdue.edu,2015-03-30 20:55:48
1297,69@purdue.edu,148@purdue.edu,2015-03-30 21:00:10
1298,148@purdue.edu,22@purdue.edu,2015-03-30 21:50:05
1299,135@purdue.edu,171@purdue.edu,2015-03-31 00:52:32
1300,215@purdue.edu,133@purdue.edu,2015-03-31 09:49:03
1301,131@purdue.edu,122@purdue.edu,2015-03-31 12:47:15
1302,0@purdue.edu,77@purdue.edu,2015-03-31 13:27:05
1303,77@purdue.edu,19@purdue.edu,2015-03-31 17:56:32
1304,14@purdue.edu,26@purdue.edu,2015-03-31 19:19:27
1305,0@purdue.edu,152@purdue.edu,2015-03-31 19:42:31
1306,0@purdue.edu,171@purdue.edu,2015-03-31 20:30:19
1307,133@purdue.edu,36@purdue.edu,2015-03-31 22:17:54
1308,122@purdue.edu,17@purdue.edu,2015-03-31 23:49:07
1309,122@purdue.edu,170@purdue.edu,2015-04-01 00:11:38
1310,14@purdue.edu,172@purdue.edu,2015-04-01 00:59:21
1311,152@purdue.edu,211@purdue.edu,2015-04-01 01:50:15
1312,0@purdue.edu,95@purdue.edu,2015-03-31 11:05:42
1313,0@purdue.edu,171@purdue.edu,2015-03-31 12:04:52
1314,95@purdue.edu,148@purdue.edu,2015-03-31 12:23:11
1315,95@purdue.edu,179@purdue.edu,2015-03-31 12:43:22
1316,179@purdue.edu,52@purdue.edu,2015-03-31 13:10:37
1317,0@purdue.edu,77@purdue.edu,2015-03-31 14:09:07
1318,179@purdue.edu,125@purdue.edu,2015-03-31 14:29:13
1319,171@purdue.edu,186@purdue.edu,2015-03-31 14:34:30
1320,125@purdue.edu,95@purdue.edu,2015-03-31 14:38:12
1321,95@purdue.edu,95@purdue.edu,2015-03-31 14:38:43
1322,52@purdue.edu,14@purdue.edu,2015-03-31 15:04:22
1323,179@purdue.edu,76@purdue.edu,2015-03-31 15:49:36
1324,0@purdue.edu,52@purdue.edu,2015-03-31 18:11:11
1325,186@purdue.edu,20@purdue.edu,2015-03-31 19:00:10
1326,186@purdue.edu,31@purdue.edu,2015-03-31 19:54:25
1327,31@purdue.edu,31@purdue.edu,2015-03-31 20:04:10
1328,52@purdue.edu,83@purdue.edu,2015-03-31 20:19:46
1329,0@purdue.edu,52@purdue.edu,2015-03-31 20:39:33
1330,52@purdue.edu,134@purdue.edu,2015-03-31 20:44:12
1331,134@purdue.edu,131@purdue.edu,2015-03-31 22:50:50
1332,95@purdue.edu,12@purdue.edu,2015-04-01 00:38:03
1333,0@purdue.edu,95@purdue.edu,2015-04-01 14:09:11
1334,95@purdue.edu,128@purdue.edu,2015-04-01 15:47:55
1335,0@purdue.edu,127@purdue.edu,2015-04-01 16:24:38
1336,127@purdue.edu,107@purdue.edu,2015-04-01 16:56:02
1337,107@purdue.edu,165@purdue.edu,2015-04-01 19:00:56
1338,95@purdue.edu,95@purdue.edu,2015-04-01 19:51:02
1339,95@purdue.edu,95@purdue.edu,2015-04-01 20:43:20
1340,95@purdue.edu,95@purdue.edu,2015-04-01 21:10:04
1341,95@purdue.edu,64@purdue.edu,2015-04-01 21:24:53
1342,127@purdue.edu,95@purdue.edu,2015-04-01 21:30:03
1343,64@purdue.edu,95@purdue.edu,2015-04-01 21:34:14
1344,127@purdue.edu,148@purdue.edu,2015-04-01 23:18:43
1345,64@purdue.edu,45@purdue.edu,2015-04-02 08:48:46
1346,148@purdue.edu,89@purdue.edu,2015-04-02 10:04:01
1347,165@purdue.edu,187@purdue.edu,2015-04-02 10:05:48
1348,89@purdue.edu,187@purdue.edu,2015-04-02 10:13:29
1349,165@purdue.edu,187@purdue.edu,2015-04-02 10:21:19
1350,148@purdue.edu,33@purdue.edu,2015-04-02 12:54:59
1351,64@purdue.edu,135@purdue.edu,2015-04-02 14:31:39
1352,64@purdue.edu,64@purdue.edu,2015-04-02 15:28:17
1353,0@purdue.edu,95@purdue.edu,2015-04-02 17:12:28
1354,95@purdue.edu,208@purdue.edu,2015-04-02 17:54:07
1355,33@purdue.edu,148@purdue.edu,2015-04-02 17:54:23
1356,33@purdue.edu,148@purdue.edu,2015-04-02 17:58:12
1357,89@purdue.edu,34@purdue.edu,2015-04-02 20:41:48
1358,95@purdue.edu,110@purdue.edu,2015-04-02 20:47:51
1359,95@purdue.edu,11@purdue.edu,2015-04-03 02:25:23
1360,0@purdue.edu,95@purdue.edu,2015-04-01 15:11:29
1361,0@purdue.edu,127@purdue.edu,2015-04-01 17:10:30
1362,127@purdue.edu,208@purdue.edu,2015-04-01 17:35:00
1363,127@purdue.edu,26@purdue.edu,2015-04-01 17:44:44
1364,26@purdue.edu,108@purdue.edu,2015-04-01 18:07:00
1365,26@purdue.edu,127@purdue.edu,2015-04-01 18:24:04
1366,26@purdue.edu,165@purdue.edu,2015-04-01 19:46:18
1367,165@purdue.edu,127@purdue.edu,2015-04-01 20:54:34
1368,127@purdue.edu,133@purdue.edu,2015-04-02 09:37:29
1369,133@purdue.edu,149@purdue.edu,2015-04-02 10:05:04
1370,133@purdue.edu,148@purdue.edu,2015-04-02 10:05:43
1371,148@purdue.edu,133@purdue.edu,2015-04-02 10:10:49
1372,148@purdue.edu,133@purdue.edu,2015-04-02 10:12:30
1373,149@purdue.edu,133@purdue.edu,2015-04-02 10:15:47
1374,108@purdue.edu,211@purdue.edu,2015-04-02 21:59:21
1375,95@purdue.edu,211@purdue.edu,2015-04-02 22:04:30
1376,127@purdue.edu,211@purdue.edu,2015-04-02 22:23:02
1377,127@purdue.edu,76@purdue.edu,2015-04-02 22:56:10
1378,127@purdue.edu,211@purdue.edu,2015-04-02 23:35:49
1379,95@purdue.edu,91@purdue.edu,2015-04-03 01:04:36
1380,26@purdue.edu,222@purdue.edu,2015-04-03 01:16:05
1381,0@purdue.edu,127@purdue.edu,2015-04-03 14:26:36
1382,127@purdue.edu,213@purdue.edu,2015-04-03 15:06:59
1383,213@purdue.edu,61@purdue.edu,2015-04-03 15:12:03
1384,61@purdue.edu,96@purdue.edu,2015-04-03 16:20:12
1385,0@purdue.edu,95@purdue.edu,2015-04-03 17:34:03
1386,95@purdue.edu,95@purdue.edu,2015-04-03 17:36:18
1387,0@purdue.edu,14@purdue.edu,2015-04-03 19:29:18
1388,61@purdue.edu,76@purdue.edu,2015-04-04 00:06:18
1389,14@purdue.edu,156@purdue.edu,2015-04-04 08:15:04
1390,14@purdue.edu,18@purdue.edu,2015-04-04 14:14:07
1391,14@purdue.edu,46@purdue.edu,2015-04-04 14:20:20
1392,0@purdue.edu,52@purdue.edu,2015-04-04 16:27:14
1393,52@purdue.edu,95@purdue.edu,2015-04-04 17:34:38
1394,61@purdue.edu,115@purdue.edu,2015-04-04 17:38:39
1395,14@purdue.edu,202@purdue.edu,2015-04-04 20:08:20
1396,202@purdue.edu,202@purdue.edu,2015-04-04 20:22:49
1397,127@purdue.edu,34@purdue.edu,2015-04-05 15:46:27
1398,127@purdue.edu,36@purdue.edu,2015-04-05 17:11:10
1399,36@purdue.edu,36@purdue.edu,2015-04-05 17:12:05
1400,202@purdue.edu,5@purdue.edu,2015-04-05 21:10:32
1401,127@purdue.edu,102@purdue.edu,2015-04-06 00:15:30
1402,0@purdue.edu,14@purdue.edu,2015-04-03 20:00:25
1403,0@purdue.edu,95@purdue.edu,2015-04-03 23:27:38
1404,95@purdue.edu,95@purdue.edu,2015-04-03 23:30:00
1405,14@purdue.edu,70@purdue.edu,2015-04-04 14:31:32
1406,14@purdue.edu,18@purdue.edu,2015-04-04 14:39:22
1407,14@purdue.edu,80@purdue.edu,2015-04-04 15:48:20
1408,70@purdue.edu,93@purdue.edu,2015-04-04 15:58:17
1409,14@purdue.edu,148@purdue.edu,2015-04-04 16:48:06
1410,148@purdue.edu,95@purdue.edu,2015-04-04 17:07:51
1411,95@purdue.edu,95@purdue.edu,2015-04-04 17:08:42
1412,95@purdue.edu,148@purdue.edu,2015-04-04 17:12:19
1413,148@purdue.edu,169@purdue.edu,2015-04-04 17:23:20
1414,14@purdue.edu,95@purdue.edu,2015-04-04 17:26:40
1415,95@purdue.edu,95@purdue.edu,2015-04-04 17:28:56
1416,169@purdue.edu,95@purdue.edu,2015-04-04 17:29:42
1417,95@purdue.edu,95@purdue.edu,2015-04-04 17:30:09
1418,70@purdue.edu,211@purdue.edu,2015-04-04 17:32:24
1419,95@purdue.edu,121@purdue.edu,2015-04-04 21:37:24
1420,95@purdue.edu,148@purdue.edu,2015-04-04 22:03:40
1421,148@purdue.edu,142@purdue.edu,2015-04-04 22:55:35
1422,142@purdue.edu,52@purdue.edu,2015-04-05 18:11:29
1423,142@purdue.edu,52@purdue.edu,2015-04-05 18:37:43
1424,142@purdue.edu,90@purdue.edu,2015-04-05 21:26:21
1425,95@purdue.edu,213@purdue.edu,2015-04-06 10:22:06
1426,148@purdue.edu,216@purdue.edu,2015-04-06 12:03:05
1427,0@purdue.edu,95@purdue.edu,2015-04-06 14:13:55
1428,95@purdue.edu,223@purdue.edu,2015-04-06 15:31:31
1429,95@purdue.edu,148@purdue.edu,2015-04-06 15:46:10
1430,223@purdue.edu,108@purdue.edu,2015-04-06 15:58:24
1431,95@purdue.edu,39@purdue.edu,2015-04-06 16:15:22
1432,39@purdue.edu,165@purdue.edu,2015-04-06 16:45:44
1433,39@purdue.edu,209@purdue.edu,2015-04-06 16:46:05
1434,39@purdue.edu,165@purdue.edu,2015-04-06 17:51:09
1435,165@purdue.edu,39@purdue.edu,2015-04-06 18:02:25
1436,165@purdue.edu,39@purdue.edu,2015-04-06 18:03:21
1437,0@purdue.edu,125@purdue.edu,2015-04-06 18:17:58
1438,148@purdue.edu,95@purdue.edu,2015-04-06 20:32:40
1439,125@purdue.edu,58@purdue.edu,2015-04-06 20:43:41
1440,125@purdue.edu,63@purdue.edu,2015-04-06 21:22:38
1441,63@purdue.edu,224@purdue.edu,2015-04-06 21:34:40
1442,63@purdue.edu,165@purdue.edu,2015-04-06 21:37:48
1443,0@purdue.edu,14@purdue.edu,2015-04-06 22:45:29
1444,14@purdue.edu,79@purdue.edu,2015-04-06 22:52:22
1445,14@purdue.edu,58@purdue.edu,2015-04-06 22:53:40
1446,0@purdue.edu,52@purdue.edu,2015-04-06 22:57:18
1447,52@purdue.edu,79@purdue.edu,2015-04-06 23:09:54
1448,95@purdue.edu,150@purdue.edu,2015-04-06 23:32:51
1449,209@purdue.edu,77@purdue.edu,2015-04-07 00:02:27
1450,209@purdue.edu,77@purdue.edu,2015-04-07 00:32:55
1451,165@purdue.edu,52@purdue.edu,2015-04-07 10:49:29
1452,165@purdue.edu,209@purdue.edu,2015-04-07 11:49:05
1453,150@purdue.edu,77@purdue.edu,2015-04-07 13:00:18
1454,165@purdue.edu,33@purdue.edu,2015-04-07 14:19:41
1455,58@purdue.edu,82@purdue.edu,2015-04-07 20:18:15
1456,0@purdue.edu,225@purdue.edu,2015-04-07 20:21:36
1457,82@purdue.edu,82@purdue.edu,2015-04-07 20:30:55
1458,165@purdue.edu,82@purdue.edu,2015-04-07 20:33:01
1459,225@purdue.edu,82@purdue.edu,2015-04-07 20:34:12
1460,209@purdue.edu,115@purdue.edu,2015-04-07 20:41:29
1461,82@purdue.edu,26@purdue.edu,2015-04-07 20:45:07
1462,82@purdue.edu,225@purdue.edu,2015-04-07 20:49:52
1463,52@purdue.edu,95@purdue.edu,2015-04-07 20:50:30
1464,165@purdue.edu,82@purdue.edu,2015-04-07 22:09:11
1465,0@purdue.edu,95@purdue.edu,2015-04-07 22:12:26
1466,82@purdue.edu,82@purdue.edu,2015-04-07 22:22:25
1467,95@purdue.edu,55@purdue.edu,2015-04-07 22:30:36
1468,95@purdue.edu,95@purdue.edu,2015-04-07 22:45:00
1469,95@purdue.edu,95@purdue.edu,2015-04-07 23:05:03
1470,95@purdue.edu,144@purdue.edu,2015-04-07 23:21:58
1471,95@purdue.edu,213@purdue.edu,2015-04-07 23:46:11
1472,108@purdue.edu,172@purdue.edu,2015-04-08 00:21:45
1473,95@purdue.edu,50@purdue.edu,2015-04-08 02:19:55
1474,0@purdue.edu,95@purdue.edu,2015-04-06 14:30:37
1475,95@purdue.edu,223@purdue.edu,2015-04-06 15:34:30
1476,95@purdue.edu,148@purdue.edu,2015-04-06 16:02:56
1477,223@purdue.edu,108@purdue.edu,2015-04-06 16:17:44
1478,148@purdue.edu,115@purdue.edu,2015-04-06 16:18:42
1479,148@purdue.edu,108@purdue.edu,2015-04-06 16:20:56
1480,223@purdue.edu,209@purdue.edu,2015-04-06 17:13:12
1481,95@purdue.edu,95@purdue.edu,2015-04-06 20:40:23
1482,95@purdue.edu,213@purdue.edu,2015-04-08 00:11:09
1483,213@purdue.edu,10@purdue.edu,2015-04-08 10:56:39
1484,0@purdue.edu,104@purdue.edu,2015-04-08 16:23:01
1485,104@purdue.edu,61@purdue.edu,2015-04-08 17:05:48
1486,104@purdue.edu,226@purdue.edu,2015-04-08 17:12:18
1487,104@purdue.edu,227@purdue.edu,2015-04-08 17:14:10
1488,227@purdue.edu,132@purdue.edu,2015-04-08 17:23:36
1489,104@purdue.edu,68@purdue.edu,2015-04-08 19:55:31
1490,68@purdue.edu,33@purdue.edu,2015-04-08 20:32:24
1491,33@purdue.edu,165@purdue.edu,2015-04-08 23:30:29
1492,104@purdue.edu,156@purdue.edu,2015-04-08 23:48:27
1493,156@purdue.edu,172@purdue.edu,2015-04-09 01:06:20
1494,156@purdue.edu,39@purdue.edu,2015-04-09 01:53:33
1495,39@purdue.edu,39@purdue.edu,2015-04-09 01:58:13
1496,156@purdue.edu,200@purdue.edu,2015-04-09 10:52:42
1497,33@purdue.edu,68@purdue.edu,2015-04-09 11:19:56
1498,200@purdue.edu,10@purdue.edu,2015-04-09 17:27:30
1499,200@purdue.edu,187@purdue.edu,2015-04-09 18:34:46
1500,0@purdue.edu,85@purdue.edu,2015-04-09 21:40:52
1501,85@purdue.edu,135@purdue.edu,2015-04-09 22:37:06
1502,135@purdue.edu,213@purdue.edu,2015-04-09 22:46:27
1503,0@purdue.edu,228@purdue.edu,2015-04-08 22:58:24
1504,0@purdue.edu,95@purdue.edu,2015-04-09 00:03:26
1505,95@purdue.edu,95@purdue.edu,2015-04-09 00:09:25
1506,228@purdue.edu,165@purdue.edu,2015-04-09 00:20:14
1507,95@purdue.edu,95@purdue.edu,2015-04-09 00:24:38
1508,228@purdue.edu,172@purdue.edu,2015-04-09 01:31:03
1509,95@purdue.edu,54@purdue.edu,2015-04-09 12:53:07
1510,54@purdue.edu,133@purdue.edu,2015-04-09 13:10:44
1511,172@purdue.edu,135@purdue.edu,2015-04-09 14:02:38
1512,54@purdue.edu,76@purdue.edu,2015-04-09 14:10:00
1513,135@purdue.edu,177@purdue.edu,2015-04-09 14:13:56
1514,135@purdue.edu,77@purdue.edu,2015-04-09 16:45:08
1515,0@purdue.edu,224@purdue.edu,2015-04-09 18:00:10
1516,135@purdue.edu,110@purdue.edu,2015-04-09 19:57:30
1517,224@purdue.edu,191@purdue.edu,2015-04-09 20:28:07
1518,191@purdue.edu,79@purdue.edu,2015-04-09 20:55:31
1519,224@purdue.edu,61@purdue.edu,2015-04-09 21:46:07
1520,191@purdue.edu,91@purdue.edu,2015-04-09 22:19:21
1521,0@purdue.edu,14@purdue.edu,2015-04-09 22:24:17
1522,191@purdue.edu,82@purdue.edu,2015-04-09 22:34:52
1523,191@purdue.edu,82@purdue.edu,2015-04-09 22:36:22
1524,82@purdue.edu,148@purdue.edu,2015-04-09 23:29:32
1525,14@purdue.edu,148@purdue.edu,2015-04-09 23:50:17
1526,148@purdue.edu,206@purdue.edu,2015-04-10 00:34:28
1527,82@purdue.edu,200@purdue.edu,2015-04-10 01:13:54
1528,0@purdue.edu,22@purdue.edu,2015-04-13 12:42:34
1529,22@purdue.edu,77@purdue.edu,2015-04-13 12:59:16
1530,0@purdue.edu,77@purdue.edu,2015-04-13 13:08:06
1531,22@purdue.edu,179@purdue.edu,2015-04-13 14:14:36
1532,179@purdue.edu,179@purdue.edu,2015-04-13 14:17:04
1533,179@purdue.edu,179@purdue.edu,2015-04-13 14:18:20
1534,77@purdue.edu,40@purdue.edu,2015-04-13 14:23:57
1535,0@purdue.edu,95@purdue.edu,2015-04-13 14:44:16
1536,95@purdue.edu,4@purdue.edu,2015-04-13 14:48:39
1537,95@purdue.edu,95@purdue.edu,2015-04-13 15:08:36
1538,0@purdue.edu,181@purdue.edu,2015-04-13 15:47:13
1539,95@purdue.edu,151@purdue.edu,2015-04-13 17:03:15
1540,77@purdue.edu,115@purdue.edu,2015-04-13 17:40:38
1541,95@purdue.edu,165@purdue.edu,2015-04-13 19:51:19
1542,151@purdue.edu,165@purdue.edu,2015-04-13 19:52:17
1543,95@purdue.edu,14@purdue.edu,2015-04-13 20:00:49
1544,14@purdue.edu,14@purdue.edu,2015-04-13 20:01:19
1545,95@purdue.edu,18@purdue.edu,2015-04-13 20:40:54
1546,14@purdue.edu,95@purdue.edu,2015-04-13 23:19:24
1547,18@purdue.edu,135@purdue.edu,2015-04-13 23:49:23
1548,77@purdue.edu,8@purdue.edu,2015-04-14 09:33:49
1549,8@purdue.edu,8@purdue.edu,2015-04-14 09:44:20
1550,77@purdue.edu,77@purdue.edu,2015-04-14 12:32:52
1551,165@purdue.edu,61@purdue.edu,2015-04-14 15:01:54
1552,95@purdue.edu,95@purdue.edu,2015-04-14 16:04:32
1553,95@purdue.edu,134@purdue.edu,2015-04-14 18:50:57
1554,77@purdue.edu,134@purdue.edu,2015-04-14 18:52:13
1555,40@purdue.edu,134@purdue.edu,2015-04-14 18:53:39
1556,22@purdue.edu,172@purdue.edu,2015-04-14 20:38:43
1557,95@purdue.edu,222@purdue.edu,2015-04-14 23:12:52
1558,0@purdue.edu,95@purdue.edu,2015-04-13 15:19:04
1559,95@purdue.edu,95@purdue.edu,2015-04-13 15:19:19
1560,0@purdue.edu,181@purdue.edu,2015-04-13 15:45:16
1561,95@purdue.edu,148@purdue.edu,2015-04-13 16:06:35
1562,95@purdue.edu,12@purdue.edu,2015-04-13 16:30:00
1563,95@purdue.edu,83@purdue.edu,2015-04-13 16:55:04
1564,95@purdue.edu,153@purdue.edu,2015-04-13 17:10:27
1565,83@purdue.edu,206@purdue.edu,2015-04-13 17:14:58
1566,95@purdue.edu,19@purdue.edu,2015-04-13 18:09:23
1567,19@purdue.edu,229@purdue.edu,2015-04-13 18:20:21
1568,19@purdue.edu,195@purdue.edu,2015-04-13 18:23:14
1569,19@purdue.edu,8@purdue.edu,2015-04-14 10:01:29
1570,181@purdue.edu,47@purdue.edu,2015-04-14 10:42:25
1571,8@purdue.edu,133@purdue.edu,2015-04-14 10:42:43
1572,153@purdue.edu,133@purdue.edu,2015-04-14 10:43:43
1573,153@purdue.edu,77@purdue.edu,2015-04-14 12:56:57
1574,8@purdue.edu,99@purdue.edu,2015-04-14 18:13:54
1575,0@purdue.edu,52@purdue.edu,2015-04-14 18:46:20
1576,8@purdue.edu,134@purdue.edu,2015-04-14 21:17:27
1577,52@purdue.edu,230@purdue.edu,2015-04-14 22:14:31
1578,0@purdue.edu,104@purdue.edu,2015-04-15 17:39:49
1579,104@purdue.edu,165@purdue.edu,2015-04-15 18:53:42
1580,165@purdue.edu,165@purdue.edu,2015-04-15 18:55:18
1581,165@purdue.edu,165@purdue.edu,2015-04-15 18:55:45
1582,104@purdue.edu,68@purdue.edu,2015-04-15 19:08:47
1583,104@purdue.edu,95@purdue.edu,2015-04-15 19:35:17
1584,104@purdue.edu,148@purdue.edu,2015-04-15 20:32:30
1585,148@purdue.edu,148@purdue.edu,2015-04-15 20:44:45
1586,104@purdue.edu,14@purdue.edu,2015-04-15 20:59:51
1587,14@purdue.edu,148@purdue.edu,2015-04-15 22:02:30
1588,148@purdue.edu,187@purdue.edu,2015-04-16 19:59:01
1589,148@purdue.edu,208@purdue.edu,2015-04-16 20:19:32
1590,208@purdue.edu,148@purdue.edu,2015-04-16 20:40:43
1591,208@purdue.edu,148@purdue.edu,2015-04-16 20:41:36
1592,0@purdue.edu,127@purdue.edu,2015-04-15 16:52:29
1593,127@purdue.edu,165@purdue.edu,2015-04-15 18:40:58
1594,165@purdue.edu,115@purdue.edu,2015-04-15 19:21:06
1595,165@purdue.edu,95@purdue.edu,2015-04-15 19:23:26
1596,95@purdue.edu,80@purdue.edu,2015-04-15 19:27:25
1597,127@purdue.edu,148@purdue.edu,2015-04-15 20:01:51
1598,148@purdue.edu,76@purdue.edu,2015-04-15 20:20:52
1599,76@purdue.edu,148@purdue.edu,2015-04-15 20:36:57
1600,148@purdue.edu,76@purdue.edu,2015-04-15 21:03:36
1601,148@purdue.edu,76@purdue.edu,2015-04-15 21:05:51
1602,148@purdue.edu,206@purdue.edu,2015-04-15 21:12:20
1603,206@purdue.edu,148@purdue.edu,2015-04-15 21:36:15
1604,148@purdue.edu,77@purdue.edu,2015-04-16 13:34:09
1605,148@purdue.edu,14@purdue.edu,2015-04-16 15:56:00
1606,148@purdue.edu,187@purdue.edu,2015-04-16 16:14:35
1607,127@purdue.edu,156@purdue.edu,2015-04-16 16:37:48
1608,156@purdue.edu,121@purdue.edu,2015-04-16 18:15:26
1609,127@purdue.edu,172@purdue.edu,2015-04-16 19:15:07
1610,0@purdue.edu,14@purdue.edu,2015-04-17 13:15:21
1611,14@purdue.edu,76@purdue.edu,2015-04-17 15:47:45
1612,76@purdue.edu,14@purdue.edu,2015-04-17 15:51:46
1613,14@purdue.edu,18@purdue.edu,2015-04-17 17:12:07
1614,14@purdue.edu,80@purdue.edu,2015-04-17 17:52:55
1615,18@purdue.edu,195@purdue.edu,2015-04-17 18:04:34
1616,0@purdue.edu,52@purdue.edu,2015-04-17 18:36:43
1617,18@purdue.edu,76@purdue.edu,2015-04-17 22:26:51
1618,52@purdue.edu,141@purdue.edu,2015-04-18 09:31:40
1619,141@purdue.edu,19@purdue.edu,2015-04-18 10:44:16
1620,14@purdue.edu,211@purdue.edu,2015-04-18 17:15:23
1621,76@purdue.edu,121@purdue.edu,2015-04-18 18:09:04
1622,80@purdue.edu,169@purdue.edu,2015-04-18 21:17:06
1623,211@purdue.edu,211@purdue.edu,2015-04-18 21:41:27
1624,14@purdue.edu,109@purdue.edu,2015-04-18 23:29:20
1625,0@purdue.edu,152@purdue.edu,2015-04-19 13:18:07
1626,152@purdue.edu,31@purdue.edu,2015-04-19 13:25:13
1627,76@purdue.edu,12@purdue.edu,2015-04-19 15:07:05
1628,0@purdue.edu,50@purdue.edu,2015-04-19 19:30:58
1629,50@purdue.edu,191@purdue.edu,2015-04-20 00:12:22
1630,18@purdue.edu,231@purdue.edu,2015-05-01 12:50:57
1631,0@purdue.edu,14@purdue.edu,2015-04-17 13:25:01
1632,14@purdue.edu,106@purdue.edu,2015-04-17 14:19:20
1633,106@purdue.edu,64@purdue.edu,2015-04-17 15:36:51
1634,106@purdue.edu,76@purdue.edu,2015-04-17 16:22:37
1635,14@purdue.edu,18@purdue.edu,2015-04-17 17:22:21
1636,106@purdue.edu,213@purdue.edu,2015-04-17 18:25:23
1637,14@purdue.edu,95@purdue.edu,2015-04-18 16:51:01
1638,95@purdue.edu,121@purdue.edu,2015-04-18 18:34:27
1639,14@purdue.edu,137@purdue.edu,2015-04-18 18:42:10
1640,121@purdue.edu,137@purdue.edu,2015-04-18 18:51:50
1641,137@purdue.edu,126@purdue.edu,2015-04-18 19:48:10
1642,14@purdue.edu,126@purdue.edu,2015-04-18 19:50:04
1643,121@purdue.edu,31@purdue.edu,2015-04-19 13:10:46
1644,126@purdue.edu,37@purdue.edu,2015-04-19 22:43:26
1645,0@purdue.edu,95@purdue.edu,2015-04-20 13:45:08
1646,0@purdue.edu,95@purdue.edu,2015-04-20 13:47:40
1647,95@purdue.edu,232@purdue.edu,2015-04-20 14:34:10
1648,232@purdue.edu,106@purdue.edu,2015-04-20 14:36:27
1649,232@purdue.edu,133@purdue.edu,2015-04-20 14:54:50
1650,133@purdue.edu,106@purdue.edu,2015-04-20 15:06:16
1651,133@purdue.edu,68@purdue.edu,2015-04-20 15:22:34
1652,95@purdue.edu,93@purdue.edu,2015-04-20 15:56:23
1653,95@purdue.edu,163@purdue.edu,2015-04-20 18:31:41
1654,163@purdue.edu,163@purdue.edu,2015-04-21 17:11:43
1655,0@purdue.edu,77@purdue.edu,2015-04-21 22:39:17
1656,133@purdue.edu,19@purdue.edu,2015-04-23 21:18:10
1657,133@purdue.edu,19@purdue.edu,2015-04-23 21:19:44
1658,95@purdue.edu,8@purdue.edu,2015-04-23 23:15:15
1659,133@purdue.edu,233@purdue.edu,2015-04-24 00:43:40
1660,77@purdue.edu,34@purdue.edu,2015-04-24 00:46:19
1661,95@purdue.edu,234@purdue.edu,2015-04-24 06:29:57
1662,0@purdue.edu,95@purdue.edu,2015-04-20 14:37:35
1663,95@purdue.edu,95@purdue.edu,2015-04-20 14:38:09
1664,95@purdue.edu,83@purdue.edu,2015-04-20 16:15:56
1665,95@purdue.edu,235@purdue.edu,2015-04-20 20:27:22
1666,95@purdue.edu,63@purdue.edu,2015-04-20 20:41:33
1667,235@purdue.edu,63@purdue.edu,2015-04-20 20:43:31
1668,95@purdue.edu,95@purdue.edu,2015-04-20 22:05:22
1669,95@purdue.edu,163@purdue.edu,2015-04-21 12:07:45
1670,95@purdue.edu,150@purdue.edu,2015-04-22 14:10:38
1671,95@purdue.edu,169@purdue.edu,2015-04-23 00:49:54
1672,95@purdue.edu,149@purdue.edu,2015-04-23 13:53:35
